	artist_name	track_name	uri	num_listens	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
68	99 Percent	Yike In It	spotify:track:2Fr9sLKGwpFfSDkikXruh5	10	0.736	0.779	7	-3.713	0	0.0314	0.0114	0	0.12	0.502	95.003	audio_features	2Fr9sLKGwpFfSDkikXruh5	https://api.spotify.com/v1/tracks/2Fr9sLKGwpFfSDkikXruh5	https://api.spotify.com/v1/audio-analysis/2Fr9sLKGwpFfSDkikXruh5	157000	4
69	99 Percent	Yike In It	spotify:track:5Tg0Fciq1Nuaz8aN45sVBM	22	0.736	0.779	7	-3.713	0	0.0314	0.0114	0	0.12	0.502	95.003	audio_features	5Tg0Fciq1Nuaz8aN45sVBM	https://api.spotify.com/v1/tracks/5Tg0Fciq1Nuaz8aN45sVBM	https://api.spotify.com/v1/audio-analysis/5Tg0Fciq1Nuaz8aN45sVBM	157000	4
70	99 Percent	iTwerk (She Twerk)	spotify:track:0F8aGFsOQzWytN7kupmEMn	9	0.876	0.958	7	-5.915	1	0.145	0.0102	0	0.0775	0.634	105.03	audio_features	0F8aGFsOQzWytN7kupmEMn	https://api.spotify.com/v1/tracks/0F8aGFsOQzWytN7kupmEMn	https://api.spotify.com/v1/audio-analysis/0F8aGFsOQzWytN7kupmEMn	153143	4
71	9th Wonder	Can't Breathe	spotify:track:6JOlKtytHC4adwPxN0rc69	10	0.771	0.697	10	-6.304	0	0.0882	0.143	0.00033	0.399	0.524	91.465	audio_features	6JOlKtytHC4adwPxN0rc69	https://api.spotify.com/v1/tracks/6JOlKtytHC4adwPxN0rc69	https://api.spotify.com/v1/audio-analysis/6JOlKtytHC4adwPxN0rc69	120893	4
72	A Boogie Wit da Hoodie	Drowning (feat. Kodak Black)	spotify:track:1f5cbQtDrykjarZVrShaDI	14	0.839	0.81	5	-5.274	0	0.0568	0.501	0	0.117	0.814	129.014	audio_features	1f5cbQtDrykjarZVrShaDI	https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI	https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI	209269	4
73	A Boogie Wit da Hoodie	Drowning (feat. Kodak Black)	spotify:track:6Q2FftbUG530lCtBI74bMH	40	0.839	0.81	5	-5.274	0	0.0568	0.501	0	0.117	0.814	129.014	audio_features	6Q2FftbUG530lCtBI74bMH	https://api.spotify.com/v1/tracks/6Q2FftbUG530lCtBI74bMH	https://api.spotify.com/v1/audio-analysis/6Q2FftbUG530lCtBI74bMH	209269	4
74	A Boogie Wit da Hoodie	Jungle	spotify:track:5uZm7EFtP5aoTJvx5gv9Xf	20	0.538	0.52	7	-11.063	0	0.737	0.308	0	0.214	0.551	180.274	audio_features	5uZm7EFtP5aoTJvx5gv9Xf	https://api.spotify.com/v1/tracks/5uZm7EFtP5aoTJvx5gv9Xf	https://api.spotify.com/v1/audio-analysis/5uZm7EFtP5aoTJvx5gv9Xf	174192	4
75	A Boogie Wit da Hoodie	Look Back at It	spotify:track:3Ol2xnObFdKV9pmRD2t9x8	23	0.791	0.587	3	-5.075	0	0.0413	0.407	0	0.148	0.536	96.057	audio_features	3Ol2xnObFdKV9pmRD2t9x8	https://api.spotify.com/v1/tracks/3Ol2xnObFdKV9pmRD2t9x8	https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8	179449	4
76	A Boogie Wit da Hoodie	No Promises	spotify:track:2BJpuAoDeQ1QuPvnryfAWK	19	0.759	0.646	5	-7.815	0	0.304	0.0164	0	0.137	0.242	145.005	audio_features	2BJpuAoDeQ1QuPvnryfAWK	https://api.spotify.com/v1/tracks/2BJpuAoDeQ1QuPvnryfAWK	https://api.spotify.com/v1/audio-analysis/2BJpuAoDeQ1QuPvnryfAWK	197667	4
77	A Boogie Wit da Hoodie	Swervin (feat. 6ix9ine)	spotify:track:1wJRveJZLSb1rjhnUHQiv6	18	0.581	0.662	9	-5.239	1	0.303	0.0153	0	0.111	0.434	93.023	audio_features	1wJRveJZLSb1rjhnUHQiv6	https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6	https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6	189487	4
78	A Boogie Wit da Hoodie	Timeless (feat. DJ SPINKING)	spotify:track:0q5DrtpnnGpOvBy5nnPMbe	2	0.569	0.761	5	-6.071	0	0.475	0.261	6.71E-06	0.0748	0.325	180.122	audio_features	0q5DrtpnnGpOvBy5nnPMbe	https://api.spotify.com/v1/tracks/0q5DrtpnnGpOvBy5nnPMbe	https://api.spotify.com/v1/audio-analysis/0q5DrtpnnGpOvBy5nnPMbe	184000	4
79	A Great Big World	Say Something	spotify:track:6Vc5wAMmXdKIAM7WUoEb7N	4	0.407	0.147	2	-8.822	1	0.0355	0.857	2.89E-06	0.0913	0.0765	141.284	audio_features	6Vc5wAMmXdKIAM7WUoEb7N	https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N	https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N	229400	3
80	A$AP ANT	Shanghai	spotify:track:2wXgZB0bW64cdPiqZttfFG	10	0.838	0.615	2	-7.876	0	0.214	0.503	0	0.31	0.363	125.039	audio_features	2wXgZB0bW64cdPiqZttfFG	https://api.spotify.com/v1/tracks/2wXgZB0bW64cdPiqZttfFG	https://api.spotify.com/v1/audio-analysis/2wXgZB0bW64cdPiqZttfFG	130007	4
81	A$AP ANT	Shanghai	spotify:track:4rPXtBJ4VzIB2dWQdzM08T	27	0.84	0.635	2	-7.84	0	0.207	0.544	0	0.28	0.369	125.013	audio_features	4rPXtBJ4VzIB2dWQdzM08T	https://api.spotify.com/v1/tracks/4rPXtBJ4VzIB2dWQdzM08T	https://api.spotify.com/v1/audio-analysis/4rPXtBJ4VzIB2dWQdzM08T	129985	4
82	A$AP Ferg	Dennis Rodman (feat. Tyga)	spotify:track:2N8jIpNMutjwnt50OroVVL	3	0.741	0.537	1	-6.797	1	0.143	0.0358	0	0.146	0.233	80.454	audio_features	2N8jIpNMutjwnt50OroVVL	https://api.spotify.com/v1/tracks/2N8jIpNMutjwnt50OroVVL	https://api.spotify.com/v1/audio-analysis/2N8jIpNMutjwnt50OroVVL	198307	4
83	A$AP Ferg	Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)	spotify:track:5oady7OSE7dH7LHiqmb3Cr	150	0.737	0.597	7	-7.333	1	0.119	0.292	0	0.13	0.449	92.049	audio_features	5oady7OSE7dH7LHiqmb3Cr	https://api.spotify.com/v1/tracks/5oady7OSE7dH7LHiqmb3Cr	https://api.spotify.com/v1/audio-analysis/5oady7OSE7dH7LHiqmb3Cr	222987	4
84	A$AP Ferg	Move Ya Hips (feat. Nicki Minaj & MadeinTYO)	spotify:track:13v5IXnvO2BccWwOx5rb4s	4	0.808	0.676	4	-4.902	1	0.223	0.0618	2.68E-06	0.11	0.0763	144.018	audio_features	13v5IXnvO2BccWwOx5rb4s	https://api.spotify.com/v1/tracks/13v5IXnvO2BccWwOx5rb4s	https://api.spotify.com/v1/audio-analysis/13v5IXnvO2BccWwOx5rb4s	144973	4
85	A$AP Ferg	Plain Jane	spotify:track:4dVpf9jZjcORqGTLUaeYj9	56	0.797	0.844	11	-5.482	1	0.275	0.0651	0	0.087	0.52	170.142	audio_features	4dVpf9jZjcORqGTLUaeYj9	https://api.spotify.com/v1/tracks/4dVpf9jZjcORqGTLUaeYj9	https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9	173600	4
86	A$AP Ferg	Plain Jane REMIX (feat. Nicki Minaj)	spotify:track:2YzmfPLqUx5CJOaw5ThsBV	6	0.791	0.839	11	-4.284	1	0.266	0.0588	6.26E-05	0.259	0.383	170.113	audio_features	2YzmfPLqUx5CJOaw5ThsBV	https://api.spotify.com/v1/tracks/2YzmfPLqUx5CJOaw5ThsBV	https://api.spotify.com/v1/audio-analysis/2YzmfPLqUx5CJOaw5ThsBV	202636	4
87	A$AP Ferg	Shabba (feat. A$AP Rocky)	spotify:track:7eaKWfov7b2Qa2n6HTesL3	38	0.869	0.712	9	-6.136	1	0.103	0.0715	0	0.272	0.435	120	audio_features	7eaKWfov7b2Qa2n6HTesL3	https://api.spotify.com/v1/tracks/7eaKWfov7b2Qa2n6HTesL3	https://api.spotify.com/v1/audio-analysis/7eaKWfov7b2Qa2n6HTesL3	275867	4
88	A$AP Rocky	A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)	spotify:track:3oHkMCVJyOcjg5FhfLc2Rq	3	0.428	0.754	5	-6.416	0	0.179	0.3	0	0.136	0.394	125.948	audio_features	3oHkMCVJyOcjg5FhfLc2Rq	https://api.spotify.com/v1/tracks/3oHkMCVJyOcjg5FhfLc2Rq	https://api.spotify.com/v1/audio-analysis/3oHkMCVJyOcjg5FhfLc2Rq	315773	4
89	A$AP Rocky	Babushka Boi	spotify:track:643PW82aBMUa1FiWi5VQY7	4	0.897	0.743	10	-5.446	0	0.222	0.304	4.44E-05	0.137	0.905	134.979	audio_features	643PW82aBMUa1FiWi5VQY7	https://api.spotify.com/v1/tracks/643PW82aBMUa1FiWi5VQY7	https://api.spotify.com/v1/audio-analysis/643PW82aBMUa1FiWi5VQY7	187105	4
90	A$AP Rocky	Cocky (feat. London On Da Track)	spotify:track:1nO2NjuFkGaAWcMdJ1pNrp	10	0.797	0.633	5	-4.815	1	0.238	0.223	0	0.109	0.577	156.015	audio_features	1nO2NjuFkGaAWcMdJ1pNrp	https://api.spotify.com/v1/tracks/1nO2NjuFkGaAWcMdJ1pNrp	https://api.spotify.com/v1/audio-analysis/1nO2NjuFkGaAWcMdJ1pNrp	232413	4
91	A$AP Rocky	F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)	spotify:track:4X5f3vT8MRuXF68pfjNte5	5	0.853	0.693	1	-6.87	1	0.275	0.0239	0	0.11	0.662	95.967	audio_features	4X5f3vT8MRuXF68pfjNte5	https://api.spotify.com/v1/tracks/4X5f3vT8MRuXF68pfjNte5	https://api.spotify.com/v1/audio-analysis/4X5f3vT8MRuXF68pfjNte5	233787	4
92	A$AP Rocky	L$D	spotify:track:4S7YHmlWwfwArgd8LfSPud	3	0.598	0.252	2	-15.086	1	0.0644	0.194	0.133	0.0992	0.0352	120.064	audio_features	4S7YHmlWwfwArgd8LfSPud	https://api.spotify.com/v1/tracks/4S7YHmlWwfwArgd8LfSPud	https://api.spotify.com/v1/audio-analysis/4S7YHmlWwfwArgd8LfSPud	238307	4
93	A$AP Rocky	Praise The Lord (Da Shine) (feat. Skepta)	spotify:track:7ycWLEP1GsNjVvcjawXz3z	32	0.854	0.569	5	-8.151	0	0.106	0.0609	0.0816	0.1	0.294	80.015	audio_features	7ycWLEP1GsNjVvcjawXz3z	https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z	https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z	205040	4
94	A$AP Rocky	Purity (feat. Frank Ocean)	spotify:track:2MF4HtZHBoUliOi9nOAbS0	3	0.593	0.37	11	-11.674	0	0.397	0.832	0	0.108	0.312	135.391	audio_features	2MF4HtZHBoUliOi9nOAbS0	https://api.spotify.com/v1/tracks/2MF4HtZHBoUliOi9nOAbS0	https://api.spotify.com/v1/audio-analysis/2MF4HtZHBoUliOi9nOAbS0	262360	4
95	A$AP Rocky	Rich Nigga Problems	spotify:track:4i9ATUqGrKhfzQ0k8UnSBf	15	0.619	0.561	5	-7.824	0	0.417	0.103	0	0.45	0.587	74.861	audio_features	4i9ATUqGrKhfzQ0k8UnSBf	https://api.spotify.com/v1/tracks/4i9ATUqGrKhfzQ0k8UnSBf	https://api.spotify.com/v1/audio-analysis/4i9ATUqGrKhfzQ0k8UnSBf	217294	4
96	A$AP Rocky	Sundress	spotify:track:2aPTvyE09vUCRwVvj0I8WK	15	0.721	0.707	6	-6.364	1	0.0595	0.181	3.68E-06	0.143	0.743	125.005	audio_features	2aPTvyE09vUCRwVvj0I8WK	https://api.spotify.com/v1/tracks/2aPTvyE09vUCRwVvj0I8WK	https://api.spotify.com/v1/audio-analysis/2aPTvyE09vUCRwVvj0I8WK	158206	4
97	ABBA	Dancing Queen	spotify:track:0GjEhVFGZW8afUYGChu3Rr	11	0.543	0.87	9	-6.514	1	0.0428	0.358	0.000939	0.792	0.754	100.804	audio_features	0GjEhVFGZW8afUYGChu3Rr	https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr	https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr	230400	4
98	ABRA	Unlock It (feat. Playboi Carti)	spotify:track:4EoZiih7SmUSDyIw8y011F	68	0.734	0.87	3	-2.946	1	0.0383	0.0506	0	0.133	0.899	155.971	audio_features	4EoZiih7SmUSDyIw8y011F	https://api.spotify.com/v1/tracks/4EoZiih7SmUSDyIw8y011F	https://api.spotify.com/v1/audio-analysis/4EoZiih7SmUSDyIw8y011F	143893	4
99	AJ Rafael	She Was Mine (feat. Jesse Barrera)	spotify:track:6NV8bM1StHDcWMoTVWix1J	2	0.732	0.462	5	-7.963	1	0.0363	0.903	0	0.176	0.518	121.061	audio_features	6NV8bM1StHDcWMoTVWix1J	https://api.spotify.com/v1/tracks/6NV8bM1StHDcWMoTVWix1J	https://api.spotify.com/v1/audio-analysis/6NV8bM1StHDcWMoTVWix1J	248454	4
100	AJ Rafael	We Could Happen	spotify:track:4kDjkFIzZK3MG97Y1yQ3Nm	4	0.746	0.341	7	-6.356	1	0.0397	0.707	0	0.0864	0.861	81.963	audio_features	4kDjkFIzZK3MG97Y1yQ3Nm	https://api.spotify.com/v1/tracks/4kDjkFIzZK3MG97Y1yQ3Nm	https://api.spotify.com/v1/audio-analysis/4kDjkFIzZK3MG97Y1yQ3Nm	216889	4
101	AJ Rafael	When We Say (Juicebox) [feat. Krissy & Ericka]	spotify:track:4qcMMDHUynVVmib0iyMIgV	40	0.426	0.219	2	-9.364	1	0.0359	0.952	0	0.103	0.357	100.067	audio_features	4qcMMDHUynVVmib0iyMIgV	https://api.spotify.com/v1/tracks/4qcMMDHUynVVmib0iyMIgV	https://api.spotify.com/v1/audio-analysis/4qcMMDHUynVVmib0iyMIgV	250404	3
102	AJ Tracey	Wifey Riddim	spotify:track:7kDIVzLVTKzdB4eKARIpFL	39	0.732	0.615	6	-12.58	0	0.339	0.159	0	0.14	0.596	135.099	audio_features	7kDIVzLVTKzdB4eKARIpFL	https://api.spotify.com/v1/tracks/7kDIVzLVTKzdB4eKARIpFL	https://api.spotify.com/v1/audio-analysis/7kDIVzLVTKzdB4eKARIpFL	208000	4
103	ASTN	Happier Than Ever	spotify:track:7es56D0QedGMsK39wl2yFX	3	0.667	0.457	6	-6.885	0	0.439	0.341	0	0.114	0.266	97.604	audio_features	7es56D0QedGMsK39wl2yFX	https://api.spotify.com/v1/tracks/7es56D0QedGMsK39wl2yFX	https://api.spotify.com/v1/audio-analysis/7es56D0QedGMsK39wl2yFX	109326	4
104	AUDREY NUNA	Time	spotify:track:5ZZwWo5tBpa1IxEuASX5CL	96	0.807	0.411	1	-6.945	0	0.106	0.361	0.000263	0.101	0.635	68.495	audio_features	5ZZwWo5tBpa1IxEuASX5CL	https://api.spotify.com/v1/tracks/5ZZwWo5tBpa1IxEuASX5CL	https://api.spotify.com/v1/audio-analysis/5ZZwWo5tBpa1IxEuASX5CL	184325	4
105	AUDREY NUNA	damn Right	spotify:track:01ukVTKa6DhejzNulpoG2t	30	0.852	0.549	10	-7.31	0	0.317	0.0988	1.35E-06	0.122	0.666	162.027	audio_features	01ukVTKa6DhejzNulpoG2t	https://api.spotify.com/v1/tracks/01ukVTKa6DhejzNulpoG2t	https://api.spotify.com/v1/audio-analysis/01ukVTKa6DhejzNulpoG2t	164613	4
106	August 08	Water Sign (with Jhené Aiko)	spotify:track:62oXwEYWQd8tGZvF6WUOs9	5	0.71	0.693	5	-8.055	1	0.0401	0.048	0.00716	0.0974	0.492	104.963	audio_features	62oXwEYWQd8tGZvF6WUOs9	https://api.spotify.com/v1/tracks/62oXwEYWQd8tGZvF6WUOs9	https://api.spotify.com/v1/audio-analysis/62oXwEYWQd8tGZvF6WUOs9	260571	4
107	AURORA	Runaway	spotify:track:0TCmhnbMpw5zwPsTvlXTJi	4	0.521	0.277	11	-10.34	1	0.0356	0.634	7.07E-05	0.103	0.13	115.01	audio_features	0TCmhnbMpw5zwPsTvlXTJi	https://api.spotify.com/v1/tracks/0TCmhnbMpw5zwPsTvlXTJi	https://api.spotify.com/v1/audio-analysis/0TCmhnbMpw5zwPsTvlXTJi	248827	4
108	Aaliyah	A Girl Like You (feat. Treach)	spotify:track:4HHaVaX9ixhiYJicivNEfz	44	0.746	0.641	11	-5.291	0	0.258	0.43	0	0.0787	0.637	87.064	audio_features	4HHaVaX9ixhiYJicivNEfz	https://api.spotify.com/v1/tracks/4HHaVaX9ixhiYJicivNEfz	https://api.spotify.com/v1/audio-analysis/4HHaVaX9ixhiYJicivNEfz	262707	4
109	Aaliyah	Age Ain't Nothing But a Number	spotify:track:2hMk3VNicbCoV8I81m7Z3q	3	0.589	0.532	6	-8.572	0	0.0271	0.155	0.0903	0.323	0.434	84.012	audio_features	2hMk3VNicbCoV8I81m7Z3q	https://api.spotify.com/v1/tracks/2hMk3VNicbCoV8I81m7Z3q	https://api.spotify.com/v1/audio-analysis/2hMk3VNicbCoV8I81m7Z3q	253960	4
110	Aaliyah	Are You That Somebody	spotify:track:0ZTJrZ1axCUmP1fiFzyabF	79	0.848	0.663	9	-7.078	0	0.159	0.124	0.0293	0.0737	0.833	137.953	audio_features	0ZTJrZ1axCUmP1fiFzyabF	https://api.spotify.com/v1/tracks/0ZTJrZ1axCUmP1fiFzyabF	https://api.spotify.com/v1/audio-analysis/0ZTJrZ1axCUmP1fiFzyabF	265667	4
111	Aaliyah	Are You That Somebody	spotify:track:1sSuFkO3m3Cr6YN24NYol5	7	0.85	0.657	9	-7.078	0	0.166	0.14	0.0192	0.0939	0.843	137.971	audio_features	1sSuFkO3m3Cr6YN24NYol5	https://api.spotify.com/v1/tracks/1sSuFkO3m3Cr6YN24NYol5	https://api.spotify.com/v1/audio-analysis/1sSuFkO3m3Cr6YN24NYol5	265667	4
112	Aaliyah	Are You That Somebody	spotify:track:3PqAnW2bB5TQnMoBivyFOb	59	0.85	0.657	9	-7.078	0	0.166	0.14	0.0192	0.0939	0.843	137.971	audio_features	3PqAnW2bB5TQnMoBivyFOb	https://api.spotify.com/v1/tracks/3PqAnW2bB5TQnMoBivyFOb	https://api.spotify.com/v1/audio-analysis/3PqAnW2bB5TQnMoBivyFOb	265667	4
113	Aaliyah	At Your Best (You Are Love)	spotify:track:4lRrk574qIHpoEEKC1zuam	3	0.626	0.441	9	-10.637	0	0.0308	0.761	0.0138	0.0685	0.563	78.094	audio_features	4lRrk574qIHpoEEKC1zuam	https://api.spotify.com/v1/tracks/4lRrk574qIHpoEEKC1zuam	https://api.spotify.com/v1/audio-analysis/4lRrk574qIHpoEEKC1zuam	291400	4
114	Aaliyah	Come Over (feat. Tank)	spotify:track:28RaFrB9gSS48XXumZMobc	3	0.759	0.458	5	-7.894	0	0.0754	0.559	0.000108	0.164	0.641	109.15	audio_features	28RaFrB9gSS48XXumZMobc	https://api.spotify.com/v1/tracks/28RaFrB9gSS48XXumZMobc	https://api.spotify.com/v1/audio-analysis/28RaFrB9gSS48XXumZMobc	235107	4
115	Aaliyah	I Don't Wanna	spotify:track:4og0twIoTAfYSTgr5Unxt8	21	0.709	0.461	9	-9.545	0	0.0361	0.541	0	0.223	0.723	129.99	audio_features	4og0twIoTAfYSTgr5Unxt8	https://api.spotify.com/v1/tracks/4og0twIoTAfYSTgr5Unxt8	https://api.spotify.com/v1/audio-analysis/4og0twIoTAfYSTgr5Unxt8	256227	4
116	Aaliyah	I Don't Wanna	spotify:track:5J1LBuPcII426fjeXy8Bv1	15	0.707	0.514	9	-7.286	0	0.0355	0.517	0	0.286	0.687	130.02	audio_features	5J1LBuPcII426fjeXy8Bv1	https://api.spotify.com/v1/tracks/5J1LBuPcII426fjeXy8Bv1	https://api.spotify.com/v1/audio-analysis/5J1LBuPcII426fjeXy8Bv1	256560	4
117	Aaliyah	More Than A Woman	spotify:track:4x2YdtTppdbL4kHPOjaunq	3	0.655	0.649	1	-5.653	0	0.089	0.0793	0.000393	0.117	0.759	86.968	audio_features	4x2YdtTppdbL4kHPOjaunq	https://api.spotify.com/v1/tracks/4x2YdtTppdbL4kHPOjaunq	https://api.spotify.com/v1/audio-analysis/4x2YdtTppdbL4kHPOjaunq	229867	4
118	Aaliyah	One In A Million	spotify:track:6gdhHMWUv1pvkOHqCUGvCp	63	0.741	0.508	11	-5.099	0	0.0507	0.0347	6.45E-05	0.0602	0.354	121.965	audio_features	6gdhHMWUv1pvkOHqCUGvCp	https://api.spotify.com/v1/tracks/6gdhHMWUv1pvkOHqCUGvCp	https://api.spotify.com/v1/audio-analysis/6gdhHMWUv1pvkOHqCUGvCp	270760	4
119	Aaliyah	Rock The Boat	spotify:track:0qvlhVNm7L5IWabWF5hlEL	24	0.637	0.725	5	-5.073	1	0.0333	0.0702	0.00438	0.203	0.415	92.99	audio_features	0qvlhVNm7L5IWabWF5hlEL	https://api.spotify.com/v1/tracks/0qvlhVNm7L5IWabWF5hlEL	https://api.spotify.com/v1/audio-analysis/0qvlhVNm7L5IWabWF5hlEL	274733	4
120	Abstract	I Do This (feat. Roze)	spotify:track:5pqUPgEQI0jbNk3ZJx75HL	2	0.766	0.655	5	-7.742	0	0.2	0.159	0	0.111	0.736	81.997	audio_features	5pqUPgEQI0jbNk3ZJx75HL	https://api.spotify.com/v1/tracks/5pqUPgEQI0jbNk3ZJx75HL	https://api.spotify.com/v1/audio-analysis/5pqUPgEQI0jbNk3ZJx75HL	234169	4
121	Action Bronson	Baby Blue (feat. Chance the Rapper)	spotify:track:7gDwRzJhLs0fFHaGtMDJVM	24	0.828	0.487	6	-6.142	0	0.0343	0.247	1.86E-05	0.136	0.761	85.027	audio_features	7gDwRzJhLs0fFHaGtMDJVM	https://api.spotify.com/v1/tracks/7gDwRzJhLs0fFHaGtMDJVM	https://api.spotify.com/v1/audio-analysis/7gDwRzJhLs0fFHaGtMDJVM	280160	4
122	Action Bronson	The Rockers (feat. Wiz Khalifa)	spotify:track:7GPq5i4Dn95yDaqxdoeKNW	19	0.525	0.861	5	-1.919	0	0.136	0.192	0	0.235	0.649	135.305	audio_features	7GPq5i4Dn95yDaqxdoeKNW	https://api.spotify.com/v1/tracks/7GPq5i4Dn95yDaqxdoeKNW	https://api.spotify.com/v1/audio-analysis/7GPq5i4Dn95yDaqxdoeKNW	188653	4
123	Addison Rae	2 die 4 (feat. Charli XCX)	spotify:track:7lvfYYQXH6fxP7JAiY1tjz	86	0.856	0.589	10	-5.325	0	0.0473	0.49	8.47E-05	0.0857	0.433	105.027	audio_features	7lvfYYQXH6fxP7JAiY1tjz	https://api.spotify.com/v1/tracks/7lvfYYQXH6fxP7JAiY1tjz	https://api.spotify.com/v1/audio-analysis/7lvfYYQXH6fxP7JAiY1tjz	126106	4
124	Addison Rae	Obsessed	spotify:track:1VpKOZ6nnap41hh5CbY8gJ	54	0.884	0.665	11	-7.929	1	0.0646	0.38	9.36E-06	0.111	0.472	110.016	audio_features	1VpKOZ6nnap41hh5CbY8gJ	https://api.spotify.com/v1/tracks/1VpKOZ6nnap41hh5CbY8gJ	https://api.spotify.com/v1/audio-analysis/1VpKOZ6nnap41hh5CbY8gJ	134087	4
125	Adele	All Night Parking (with Erroll Garner) Interlude	spotify:track:496vIKS2INz840xZaKncvR	44	0.734	0.497	8	-9.666	1	0.166	0.67	2.35E-05	0.194	0.307	127.989	audio_features	496vIKS2INz840xZaKncvR	https://api.spotify.com/v1/tracks/496vIKS2INz840xZaKncvR	https://api.spotify.com/v1/audio-analysis/496vIKS2INz840xZaKncvR	161829	3
126	Adele	He Won't Go	spotify:track:3uVsdnIglL7aTjm8X08J0M	43	0.706	0.57	0	-7.045	0	0.086	0.0225	0	0.0754	0.728	159.908	audio_features	3uVsdnIglL7aTjm8X08J0M	https://api.spotify.com/v1/tracks/3uVsdnIglL7aTjm8X08J0M	https://api.spotify.com/v1/audio-analysis/3uVsdnIglL7aTjm8X08J0M	278040	4
127	Adele	Hello	spotify:track:4sPmO7WMQUAf45kwMOtONw	3	0.481	0.451	5	-6.095	0	0.0347	0.336	0	0.0872	0.289	157.966	audio_features	4sPmO7WMQUAf45kwMOtONw	https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw	https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUAf45kwMOtONw	295493	4
128	Adele	Rolling in the Deep	spotify:track:1CkvWZme3pRgbzaxZnTl5X	3	0.729	0.756	8	-5.119	1	0.0294	0.131	0	0.0527	0.522	104.945	audio_features	1CkvWZme3pRgbzaxZnTl5X	https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X	https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X	228293	4
129	Adele	Rolling in the Deep	spotify:track:5xPazRvyrkVootu8pM9vUG	2	0.73	0.77	8	-5.114	1	0.0298	0.138	0	0.0473	0.507	104.948	audio_features	5xPazRvyrkVootu8pM9vUG	https://api.spotify.com/v1/tracks/5xPazRvyrkVootu8pM9vUG	https://api.spotify.com/v1/audio-analysis/5xPazRvyrkVootu8pM9vUG	228093	4
130	Adele	Rumour Has It	spotify:track:2A73XBDBQgmdXO8VsXPWIs	28	0.612	0.749	0	-5.014	1	0.0446	0.615	0	0.167	0.574	120.052	audio_features	2A73XBDBQgmdXO8VsXPWIs	https://api.spotify.com/v1/tracks/2A73XBDBQgmdXO8VsXPWIs	https://api.spotify.com/v1/audio-analysis/2A73XBDBQgmdXO8VsXPWIs	223267	4
131	Adele	Rumour Has It	spotify:track:76N7FdzCI9OsiUnzJVLY2m	4	0.618	0.753	7	-5.05	0	0.0451	0.637	0	0.0905	0.557	120.041	audio_features	76N7FdzCI9OsiUnzJVLY2m	https://api.spotify.com/v1/tracks/76N7FdzCI9OsiUnzJVLY2m	https://api.spotify.com/v1/audio-analysis/76N7FdzCI9OsiUnzJVLY2m	221427	4
132	Adele	Set Fire to the Rain	spotify:track:3CKCZ9pfwAfoMZlMncA1Nc	2	0.61	0.683	2	-3.879	0	0.0253	0.00382	1.79E-06	0.125	0.466	108.003	audio_features	3CKCZ9pfwAfoMZlMncA1Nc	https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc	https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc	241693	4
133	Adolescent's Orquesta	Virgen	spotify:track:6srBp90EwADKAF7PorGiUC	15	0.662	0.776	8	-4.707	1	0.0457	0.715	0.000411	0.106	0.724	90.838	audio_features	6srBp90EwADKAF7PorGiUC	https://api.spotify.com/v1/tracks/6srBp90EwADKAF7PorGiUC	https://api.spotify.com/v1/audio-analysis/6srBp90EwADKAF7PorGiUC	271766	4
134	Afroman	Crazy Rap (Colt 45 & 2 Zig Zags)	spotify:track:1ACZpHI5vZ5Ea4xGlkdGWM	62	0.927	0.367	9	-7.797	1	0.382	0.325	0	0.132	0.576	99.053	audio_features	1ACZpHI5vZ5Ea4xGlkdGWM	https://api.spotify.com/v1/tracks/1ACZpHI5vZ5Ea4xGlkdGWM	https://api.spotify.com/v1/audio-analysis/1ACZpHI5vZ5Ea4xGlkdGWM	328667	4
