	artist_name	track_name	uri	0_x	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature	0_y	User
3120	Futuristic	Happy Dance	spotify:track:4cai6fSLeyI9TLDDi6KYgE	5	0.733	0.744	0.0	-6.32	1.0	0.143	0.292	0.0	0.27	0.383	105.029	audio_features	4cai6fSLeyI9TLDDi6KYgE	https://api.spotify.com/v1/tracks/4cai6fSLeyI9TLDDi6KYgE	https://api.spotify.com/v1/audio-analysis/4cai6fSLeyI9TLDDi6KYgE	203571.0	4.0		Sean
3121	Futuristic Hitz	热爱105°C的你 (2021)	spotify:track:6k3qHeq0NCsDw412ll6OdO	3	0.686	0.406	10.0	-11.122	1.0	0.0324	0.682	0.00144	0.183	0.425	136.752	audio_features	6k3qHeq0NCsDw412ll6OdO	https://api.spotify.com/v1/tracks/6k3qHeq0NCsDw412ll6OdO	https://api.spotify.com/v1/audio-analysis/6k3qHeq0NCsDw412ll6OdO	192758.0	4.0		Sean
3122	Futuristic Hitz	热爱105°C的你 (2021)	spotify:track:6k3qHeq0NCsDw412ll6OdO	3	0.686	0.406	10.0	-11.122	1.0	0.0324	0.682	0.00144	0.183	0.425	136.752	audio_features	6k3qHeq0NCsDw412ll6OdO	https://api.spotify.com/v1/tracks/6k3qHeq0NCsDw412ll6OdO	https://api.spotify.com/v1/audio-analysis/6k3qHeq0NCsDw412ll6OdO	192758.0	4.0		Sean
3123	Fyex	You Make Me Feel	spotify:track:3WNAxKkF8ByHUbEzEXkrKS	3	0.744	0.922	1.0	-3.98	1.0	0.0398	0.0077	0.00154	0.305	0.0839	125.007	audio_features	3WNAxKkF8ByHUbEzEXkrKS	https://api.spotify.com/v1/tracks/3WNAxKkF8ByHUbEzEXkrKS	https://api.spotify.com/v1/audio-analysis/3WNAxKkF8ByHUbEzEXkrKS	176594.0	4.0		Sean
3124	Fyex	You Make Me Feel	spotify:track:3WNAxKkF8ByHUbEzEXkrKS	3	0.744	0.922	1.0	-3.98	1.0	0.0398	0.0077	0.00154	0.305	0.0839	125.007	audio_features	3WNAxKkF8ByHUbEzEXkrKS	https://api.spotify.com/v1/tracks/3WNAxKkF8ByHUbEzEXkrKS	https://api.spotify.com/v1/audio-analysis/3WNAxKkF8ByHUbEzEXkrKS	176594.0	4.0		Sean
3125	G Herbo	PTSD	spotify:track:1C8ux1YWLMHCenYJFiIV4Z	10	0.883	0.808	1.0	-3.158	0.0	0.182	0.0313	0.0	0.207	0.806	119.01	audio_features	1C8ux1YWLMHCenYJFiIV4Z	https://api.spotify.com/v1/tracks/1C8ux1YWLMHCenYJFiIV4Z	https://api.spotify.com/v1/audio-analysis/1C8ux1YWLMHCenYJFiIV4Z	232065.0	4.0		Sean
3126	G Herbo	PTSD	spotify:track:1C8ux1YWLMHCenYJFiIV4Z	10	0.883	0.808	1.0	-3.158	0.0	0.182	0.0313	0.0	0.207	0.806	119.01	audio_features	1C8ux1YWLMHCenYJFiIV4Z	https://api.spotify.com/v1/tracks/1C8ux1YWLMHCenYJFiIV4Z	https://api.spotify.com/v1/audio-analysis/1C8ux1YWLMHCenYJFiIV4Z	232065.0	4.0		Sean
3127	G-DRAGON	Black (Feat. JENNIE of BLACKPINK)	spotify:track:44f1TNdoQUgf3PUYraCTsH	8	0.494	0.651	4.0	-7.971	0.0	0.378	0.314	0.0	0.249	0.471	89.587	audio_features	44f1TNdoQUgf3PUYraCTsH	https://api.spotify.com/v1/tracks/44f1TNdoQUgf3PUYraCTsH	https://api.spotify.com/v1/audio-analysis/44f1TNdoQUgf3PUYraCTsH	203772.0	4.0		Sean
3128	G-DRAGON	Black (Feat. JENNIE of BLACKPINK)	spotify:track:44f1TNdoQUgf3PUYraCTsH	8	0.494	0.651	4.0	-7.971	0.0	0.378	0.314	0.0	0.249	0.471	89.587	audio_features	44f1TNdoQUgf3PUYraCTsH	https://api.spotify.com/v1/tracks/44f1TNdoQUgf3PUYraCTsH	https://api.spotify.com/v1/audio-analysis/44f1TNdoQUgf3PUYraCTsH	203772.0	4.0		Sean
3129	G-DRAGON	Black (Feat. JENNIE of BLACKPINK)	spotify:track:44f1TNdoQUgf3PUYraCTsH	8	0.494	0.651	4.0	-7.971	0.0	0.378	0.314	0.0	0.249	0.471	89.587	audio_features	44f1TNdoQUgf3PUYraCTsH	https://api.spotify.com/v1/tracks/44f1TNdoQUgf3PUYraCTsH	https://api.spotify.com/v1/audio-analysis/44f1TNdoQUgf3PUYraCTsH	203772.0	4.0		Sean
3130	G-DRAGON	Without You (Feat. ROSE)	spotify:track:3V375E3xldRPEEcIKiw83l	17	0.6	0.678	11.0	-6.894	1.0	0.0372	0.0311	0.0	0.338	0.326	123.991	audio_features	3V375E3xldRPEEcIKiw83l	https://api.spotify.com/v1/tracks/3V375E3xldRPEEcIKiw83l	https://api.spotify.com/v1/audio-analysis/3V375E3xldRPEEcIKiw83l	242677.0	4.0		Sean
3131	G-DRAGON	Without You (Feat. ROSE)	spotify:track:3V375E3xldRPEEcIKiw83l	17	0.6	0.678	11.0	-6.894	1.0	0.0372	0.0311	0.0	0.338	0.326	123.991	audio_features	3V375E3xldRPEEcIKiw83l	https://api.spotify.com/v1/tracks/3V375E3xldRPEEcIKiw83l	https://api.spotify.com/v1/audio-analysis/3V375E3xldRPEEcIKiw83l	242677.0	4.0		Sean
3132	G-Eazy	Him & I (with Halsey)	spotify:track:5k38wzpLb15YgncyWdTZE4	1	0.589	0.731	2.0	-6.343	1.0	0.0868	0.0534	0.0	0.308	0.191	87.908	audio_features	5k38wzpLb15YgncyWdTZE4	https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4	https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4	268867.0	4.0		Sean
3133	G-Eazy	Me, Myself & I	spotify:track:40YcuQysJ0KlGQTeGUosTC	73	0.756	0.674	0.0	-6.518	0.0	0.0959	0.0184	0.0	0.158	0.389	111.995	audio_features	40YcuQysJ0KlGQTeGUosTC	https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC	https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC	251467.0	4.0		Sean
3134	G-Eazy	Me, Myself & I	spotify:track:40YcuQysJ0KlGQTeGUosTC	73	0.756	0.674	0.0	-6.518	0.0	0.0959	0.0184	0.0	0.158	0.389	111.995	audio_features	40YcuQysJ0KlGQTeGUosTC	https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC	https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC	251467.0	4.0		Sean
3135	G-Eazy	No Limit	spotify:track:2DQ1ITjI0YoLFzuADN1ZBW	1	0.838	0.771	1.0	-3.791	1.0	0.244	0.0117	0.0	0.0853	0.405	175.957	audio_features	2DQ1ITjI0YoLFzuADN1ZBW	https://api.spotify.com/v1/tracks/2DQ1ITjI0YoLFzuADN1ZBW	https://api.spotify.com/v1/audio-analysis/2DQ1ITjI0YoLFzuADN1ZBW	245387.0	4.0		Sean
3136	G.Yung	Stallone	spotify:track:1t2Hw6xqURWOwMOZY0ZZMz	1	0.418	0.597	8.0	-10.885	0.0	0.354	0.208	0.000338	0.108	0.161	82.39	audio_features	1t2Hw6xqURWOwMOZY0ZZMz	https://api.spotify.com/v1/tracks/1t2Hw6xqURWOwMOZY0ZZMz	https://api.spotify.com/v1/audio-analysis/1t2Hw6xqURWOwMOZY0ZZMz	191392.0	4.0		Sean
3137	G22	成年不成熟 (feat. 陳芳語)	spotify:track:5c3Cv1amoaeAVvSkwwgVOR	2	0.616	0.906	4.0	-3.467	1.0	0.225	0.293	0.0	0.15	0.691	163.983	audio_features	5c3Cv1amoaeAVvSkwwgVOR	https://api.spotify.com/v1/tracks/5c3Cv1amoaeAVvSkwwgVOR	https://api.spotify.com/v1/audio-analysis/5c3Cv1amoaeAVvSkwwgVOR	216951.0	4.0		Sean
3138	G22	成年不成熟 (feat. 陳芳語)	spotify:track:5c3Cv1amoaeAVvSkwwgVOR	2	0.616	0.906	4.0	-3.467	1.0	0.225	0.293	0.0	0.15	0.691	163.983	audio_features	5c3Cv1amoaeAVvSkwwgVOR	https://api.spotify.com/v1/tracks/5c3Cv1amoaeAVvSkwwgVOR	https://api.spotify.com/v1/audio-analysis/5c3Cv1amoaeAVvSkwwgVOR	216951.0	4.0		Sean
3139	GALAFUNK	Veyla	spotify:track:3Nuo0deNJuCYqNjx2nZx61	2	0.692	0.857	6.0	-6.667	0.0	0.0974	0.185	0.000557	0.208	0.186	125.886	audio_features	3Nuo0deNJuCYqNjx2nZx61	https://api.spotify.com/v1/tracks/3Nuo0deNJuCYqNjx2nZx61	https://api.spotify.com/v1/audio-analysis/3Nuo0deNJuCYqNjx2nZx61	175327.0	4.0		Sean
3140	GALAFUNK	Veyla	spotify:track:3Nuo0deNJuCYqNjx2nZx61	2	0.692	0.857	6.0	-6.667	0.0	0.0974	0.185	0.000557	0.208	0.186	125.886	audio_features	3Nuo0deNJuCYqNjx2nZx61	https://api.spotify.com/v1/tracks/3Nuo0deNJuCYqNjx2nZx61	https://api.spotify.com/v1/audio-analysis/3Nuo0deNJuCYqNjx2nZx61	175327.0	4.0		Sean
3141	GARNiDELiA	ambiguous	spotify:track:0oCP1Vu9LGVP88atKzOswC	1	0.441	0.962	0.0	-2.299	1.0	0.108	0.142	0.000103	0.317	0.592	178.201	audio_features	0oCP1Vu9LGVP88atKzOswC	https://api.spotify.com/v1/tracks/0oCP1Vu9LGVP88atKzOswC	https://api.spotify.com/v1/audio-analysis/0oCP1Vu9LGVP88atKzOswC	272480.0	4.0		Sean
3142	GAWVI	God Speed	spotify:track:1vpIpYiTmfPHK69ME8wJ0k	4	0.78	0.714	2.0	-7.116	1.0	0.22	0.00349	4.4e-05	0.151	0.53	150.044	audio_features	1vpIpYiTmfPHK69ME8wJ0k	https://api.spotify.com/v1/tracks/1vpIpYiTmfPHK69ME8wJ0k	https://api.spotify.com/v1/audio-analysis/1vpIpYiTmfPHK69ME8wJ0k	177219.0	4.0		Sean
3143	GAWVI	God Speed	spotify:track:1vpIpYiTmfPHK69ME8wJ0k	4	0.78	0.714	2.0	-7.116	1.0	0.22	0.00349	4.4e-05	0.151	0.53	150.044	audio_features	1vpIpYiTmfPHK69ME8wJ0k	https://api.spotify.com/v1/tracks/1vpIpYiTmfPHK69ME8wJ0k	https://api.spotify.com/v1/audio-analysis/1vpIpYiTmfPHK69ME8wJ0k	177219.0	4.0		Sean
3144	GAYLE	abcdefu	spotify:track:4fouWK6XVHhzl78KzQ1UjL	105	0.695	0.54	4.0	-5.692	1.0	0.0493	0.299	0.0	0.367	0.415	121.932	audio_features	4fouWK6XVHhzl78KzQ1UjL	https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL	https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL	168602.0	4.0		Sean
3145	GAYLE	abcdefu	spotify:track:4fouWK6XVHhzl78KzQ1UjL	105	0.695	0.54	4.0	-5.692	1.0	0.0493	0.299	0.0	0.367	0.415	121.932	audio_features	4fouWK6XVHhzl78KzQ1UjL	https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL	https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL	168602.0	4.0		Sean
3146	GAYLE	abcdefu	spotify:track:4fouWK6XVHhzl78KzQ1UjL	105	0.695	0.54	4.0	-5.692	1.0	0.0493	0.299	0.0	0.367	0.415	121.932	audio_features	4fouWK6XVHhzl78KzQ1UjL	https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL	https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL	168602.0	4.0		Sean
3147	GAYLE	abcdefu (angrier)	spotify:track:1EQFOouqdKYdpbNoOHRVO2	1	0.671	0.599	4.0	-6.18	1.0	0.0405	0.0658	0.0	0.101	0.448	121.849	audio_features	1EQFOouqdKYdpbNoOHRVO2	https://api.spotify.com/v1/tracks/1EQFOouqdKYdpbNoOHRVO2	https://api.spotify.com/v1/audio-analysis/1EQFOouqdKYdpbNoOHRVO2	159836.0	3.0		Sean
3148	GAYLE	butterflies	spotify:track:3r6wuvcMPjtIWlYdkpdMPM	1	0.522	0.815	9.0	-6.762	0.0	0.0721	0.00246	0.00286	0.0736	0.518	103.922	audio_features	3r6wuvcMPjtIWlYdkpdMPM	https://api.spotify.com/v1/tracks/3r6wuvcMPjtIWlYdkpdMPM	https://api.spotify.com/v1/audio-analysis/3r6wuvcMPjtIWlYdkpdMPM	136200.0	4.0		Sean
3149	GAYLE	e-z (feat. UPSAHL & Blu DeTiger)	spotify:track:2FsHjcNkT4usTdV2b407Iq	1	0.615	0.573	5.0	-5.444	1.0	0.112	0.23	0.0	0.0463	0.787	161.876	audio_features	2FsHjcNkT4usTdV2b407Iq	https://api.spotify.com/v1/tracks/2FsHjcNkT4usTdV2b407Iq	https://api.spotify.com/v1/audio-analysis/2FsHjcNkT4usTdV2b407Iq	165682.0	4.0		Sean
3150	GAYLE	fmk (with blackbear)	spotify:track:1hhMX7QQIhBsXjFmTK7owB	1	0.53	0.532	2.0	-5.957	1.0	0.0569	0.111	0.0	0.188	0.536	71.797	audio_features	1hhMX7QQIhBsXjFmTK7owB	https://api.spotify.com/v1/tracks/1hhMX7QQIhBsXjFmTK7owB	https://api.spotify.com/v1/audio-analysis/1hhMX7QQIhBsXjFmTK7owB	189075.0	4.0		Sean
3151	GAYLE	z	spotify:track:6iDsD6x15Rf8uqDkULBUXQ	7	0.612	0.579	0.0	-5.915	1.0	0.144	0.068	0.0	0.0748	0.65	161.953	audio_features	6iDsD6x15Rf8uqDkULBUXQ	https://api.spotify.com/v1/tracks/6iDsD6x15Rf8uqDkULBUXQ	https://api.spotify.com/v1/audio-analysis/6iDsD6x15Rf8uqDkULBUXQ	151240.0	4.0		Sean
3152	GAYLE	z	spotify:track:6iDsD6x15Rf8uqDkULBUXQ	7	0.612	0.579	0.0	-5.915	1.0	0.144	0.068	0.0	0.0748	0.65	161.953	audio_features	6iDsD6x15Rf8uqDkULBUXQ	https://api.spotify.com/v1/tracks/6iDsD6x15Rf8uqDkULBUXQ	https://api.spotify.com/v1/audio-analysis/6iDsD6x15Rf8uqDkULBUXQ	151240.0	4.0		Sean
3153	GEMINI	Going With The Flow	spotify:track:3kBkY2GevUZaTJvgJ9LkXY	1	0.411	0.611	2.0	-5.147	1.0	0.0278	0.131	0.636	0.194	0.303	171.969	audio_features	3kBkY2GevUZaTJvgJ9LkXY	https://api.spotify.com/v1/tracks/3kBkY2GevUZaTJvgJ9LkXY	https://api.spotify.com/v1/audio-analysis/3kBkY2GevUZaTJvgJ9LkXY	267435.0	4.0		Sean
3154	GEMINI	Inside Out	spotify:track:6NT8CJJ0H15tDhJnY3qgSb	5	0.704	0.654	4.0	-5.238	0.0	0.0576	0.498	2.74e-05	0.271	0.359	100.011	audio_features	6NT8CJJ0H15tDhJnY3qgSb	https://api.spotify.com/v1/tracks/6NT8CJJ0H15tDhJnY3qgSb	https://api.spotify.com/v1/audio-analysis/6NT8CJJ0H15tDhJnY3qgSb	111053.0	4.0		Sean
3155	GEMINI	Inside Out	spotify:track:6NT8CJJ0H15tDhJnY3qgSb	5	0.704	0.654	4.0	-5.238	0.0	0.0576	0.498	2.74e-05	0.271	0.359	100.011	audio_features	6NT8CJJ0H15tDhJnY3qgSb	https://api.spotify.com/v1/tracks/6NT8CJJ0H15tDhJnY3qgSb	https://api.spotify.com/v1/audio-analysis/6NT8CJJ0H15tDhJnY3qgSb	111053.0	4.0		Sean
3156	GEMINI	UFO	spotify:track:3RIDQ0NiYcV896kb0mWz3k	4	0.625	0.676	6.0	-5.859	1.0	0.079	0.065	0.0	0.157	0.782	95.928	audio_features	3RIDQ0NiYcV896kb0mWz3k	https://api.spotify.com/v1/tracks/3RIDQ0NiYcV896kb0mWz3k	https://api.spotify.com/v1/audio-analysis/3RIDQ0NiYcV896kb0mWz3k	199987.0	4.0		Sean
3157	GEMINI	UFO	spotify:track:3RIDQ0NiYcV896kb0mWz3k	4	0.625	0.676	6.0	-5.859	1.0	0.079	0.065	0.0	0.157	0.782	95.928	audio_features	3RIDQ0NiYcV896kb0mWz3k	https://api.spotify.com/v1/tracks/3RIDQ0NiYcV896kb0mWz3k	https://api.spotify.com/v1/audio-analysis/3RIDQ0NiYcV896kb0mWz3k	199987.0	4.0		Sean
3158	GENER8ION	Neo Surf	spotify:track:6XmT8fIEfcS3ZSVEz00U7m	4	0.639	0.62	2.0	-7.054	1.0	0.0291	0.408	4.13e-05	0.257	0.186	106.512	audio_features	6XmT8fIEfcS3ZSVEz00U7m	https://api.spotify.com/v1/tracks/6XmT8fIEfcS3ZSVEz00U7m	https://api.spotify.com/v1/audio-analysis/6XmT8fIEfcS3ZSVEz00U7m	200133.0	3.0		Sean
3159	GENER8ION	Neo Surf	spotify:track:6XmT8fIEfcS3ZSVEz00U7m	4	0.639	0.62	2.0	-7.054	1.0	0.0291	0.408	4.13e-05	0.257	0.186	106.512	audio_features	6XmT8fIEfcS3ZSVEz00U7m	https://api.spotify.com/v1/tracks/6XmT8fIEfcS3ZSVEz00U7m	https://api.spotify.com/v1/audio-analysis/6XmT8fIEfcS3ZSVEz00U7m	200133.0	3.0		Sean
3160	GENER8ION	Neo Surf	spotify:track:6XmT8fIEfcS3ZSVEz00U7m	4	0.639	0.62	2.0	-7.054	1.0	0.0291	0.408	4.13e-05	0.257	0.186	106.512	audio_features	6XmT8fIEfcS3ZSVEz00U7m	https://api.spotify.com/v1/tracks/6XmT8fIEfcS3ZSVEz00U7m	https://api.spotify.com/v1/audio-analysis/6XmT8fIEfcS3ZSVEz00U7m	200133.0	3.0		Sean
3161	GFRIEND	MAGO	spotify:track:46WaBBaEHzgbN88Ew0nh50	4	0.621	0.821	6.0	-3.662	0.0	0.0364	0.00548	0.000578	0.142	0.646	120.062	audio_features	46WaBBaEHzgbN88Ew0nh50	https://api.spotify.com/v1/tracks/46WaBBaEHzgbN88Ew0nh50	https://api.spotify.com/v1/audio-analysis/46WaBBaEHzgbN88Ew0nh50	199133.0	4.0		Sean
3162	GFRIEND	MAGO	spotify:track:46WaBBaEHzgbN88Ew0nh50	4	0.621	0.821	6.0	-3.662	0.0	0.0364	0.00548	0.000578	0.142	0.646	120.062	audio_features	46WaBBaEHzgbN88Ew0nh50	https://api.spotify.com/v1/tracks/46WaBBaEHzgbN88Ew0nh50	https://api.spotify.com/v1/audio-analysis/46WaBBaEHzgbN88Ew0nh50	199133.0	4.0		Sean
3163	GFRIEND	MAGO	spotify:track:46WaBBaEHzgbN88Ew0nh50	4	0.621	0.821	6.0	-3.662	0.0	0.0364	0.00548	0.000578	0.142	0.646	120.062	audio_features	46WaBBaEHzgbN88Ew0nh50	https://api.spotify.com/v1/tracks/46WaBBaEHzgbN88Ew0nh50	https://api.spotify.com/v1/audio-analysis/46WaBBaEHzgbN88Ew0nh50	199133.0	4.0		Sean
3164	GIRIBOY	Let's Not Love Each Other	spotify:track:6MPAgclYe1F9LSYXxOuoBC	2	0.68	0.528	5.0	-6.444	1.0	0.0928	0.529	0.0	0.184	0.274	134.014	audio_features	6MPAgclYe1F9LSYXxOuoBC	https://api.spotify.com/v1/tracks/6MPAgclYe1F9LSYXxOuoBC	https://api.spotify.com/v1/audio-analysis/6MPAgclYe1F9LSYXxOuoBC	242999.0	4.0		Sean
3165	GIRIBOY	Let's Not Love Each Other	spotify:track:6MPAgclYe1F9LSYXxOuoBC	2	0.68	0.528	5.0	-6.444	1.0	0.0928	0.529	0.0	0.184	0.274	134.014	audio_features	6MPAgclYe1F9LSYXxOuoBC	https://api.spotify.com/v1/tracks/6MPAgclYe1F9LSYXxOuoBC	https://api.spotify.com/v1/audio-analysis/6MPAgclYe1F9LSYXxOuoBC	242999.0	4.0		Sean
3166	GLDN	Thinking About You	spotify:track:2n84hx6obm9bv4aTHJeOIp	2	0.743	0.814	6.0	-4.706	0.0	0.155	0.624	0.0	0.533	0.307	120.086	audio_features	2n84hx6obm9bv4aTHJeOIp	https://api.spotify.com/v1/tracks/2n84hx6obm9bv4aTHJeOIp	https://api.spotify.com/v1/audio-analysis/2n84hx6obm9bv4aTHJeOIp	172000.0	4.0		Sean
3167	GLDN	Thinking About You	spotify:track:2n84hx6obm9bv4aTHJeOIp	2	0.743	0.814	6.0	-4.706	0.0	0.155	0.624	0.0	0.533	0.307	120.086	audio_features	2n84hx6obm9bv4aTHJeOIp	https://api.spotify.com/v1/tracks/2n84hx6obm9bv4aTHJeOIp	https://api.spotify.com/v1/audio-analysis/2n84hx6obm9bv4aTHJeOIp	172000.0	4.0		Sean
3168	GORO KUMAI	Luv	spotify:track:1tJa54bWcdqb2kawGtd7ZB	1	0.795	0.707	6.0	-6.492	1.0	0.0804	0.0985	0.865	0.0941	0.791	92.97	audio_features	1tJa54bWcdqb2kawGtd7ZB	https://api.spotify.com/v1/tracks/1tJa54bWcdqb2kawGtd7ZB	https://api.spotify.com/v1/audio-analysis/1tJa54bWcdqb2kawGtd7ZB	87097.0	4.0		Sean
3169	GROUPLOVE	Tongue Tied	spotify:track:0GO8y8jQk1PkHzS31d699N	2	0.56	0.936	3.0	-5.835	1.0	0.0439	0.00847	0.0	0.161	0.371	112.96	audio_features	0GO8y8jQk1PkHzS31d699N	https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N	https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N	218013.0	4.0		Sean
3170	GROUPLOVE	Tongue Tied	spotify:track:0GO8y8jQk1PkHzS31d699N	2	0.56	0.936	3.0	-5.835	1.0	0.0439	0.00847	0.0	0.161	0.371	112.96	audio_features	0GO8y8jQk1PkHzS31d699N	https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N	https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N	218013.0	4.0		Sean
3171	GT Castellano	El Único Culpable	spotify:track:6vwBZ8A4YT0u4dmCazr7NZ	1	0.781	0.54	5.0	-4.864	0.0	0.0619	0.112	0.0	0.17	0.248	120.094	audio_features	6vwBZ8A4YT0u4dmCazr7NZ	https://api.spotify.com/v1/tracks/6vwBZ8A4YT0u4dmCazr7NZ	https://api.spotify.com/v1/audio-analysis/6vwBZ8A4YT0u4dmCazr7NZ	245919.0	4.0		Sean
3172	Gabe XO	FR	spotify:track:1U73fxRXi8hXROCfImFEv3	1	0.71	0.406	4.0	-9.764	1.0	0.144	0.47	0.0	0.212	0.116	83.015	audio_features	1U73fxRXi8hXROCfImFEv3	https://api.spotify.com/v1/tracks/1U73fxRXi8hXROCfImFEv3	https://api.spotify.com/v1/audio-analysis/1U73fxRXi8hXROCfImFEv3	175102.0	4.0		Sean
3173	Gabriel Templar	They're Not Happy About Me	spotify:track:5PeuB1pbYu2YiqJyTcgR1T	1	0.767	0.646	1.0	-7.45	0.0	0.101	0.6	0.0	0.0968	0.654	98.955	audio_features	5PeuB1pbYu2YiqJyTcgR1T	https://api.spotify.com/v1/tracks/5PeuB1pbYu2YiqJyTcgR1T	https://api.spotify.com/v1/audio-analysis/5PeuB1pbYu2YiqJyTcgR1T	238333.0	4.0		Sean
3174	Gaby Flow	Oye Depue	spotify:track:7uYIzJ94gv61Fpem0iaTFS	4	0.714	0.946	2.0	-5.652	1.0	0.352	0.309	0.0	0.081	0.583	130.144	audio_features	7uYIzJ94gv61Fpem0iaTFS	https://api.spotify.com/v1/tracks/7uYIzJ94gv61Fpem0iaTFS	https://api.spotify.com/v1/audio-analysis/7uYIzJ94gv61Fpem0iaTFS	223237.0	4.0		Sean
3175	Gaby Flow	Oye Depue	spotify:track:7uYIzJ94gv61Fpem0iaTFS	4	0.714	0.946	2.0	-5.652	1.0	0.352	0.309	0.0	0.081	0.583	130.144	audio_features	7uYIzJ94gv61Fpem0iaTFS	https://api.spotify.com/v1/tracks/7uYIzJ94gv61Fpem0iaTFS	https://api.spotify.com/v1/audio-analysis/7uYIzJ94gv61Fpem0iaTFS	223237.0	4.0		Sean
3176	Gaby Flow	Que Paso	spotify:track:2rS8RHDt8fvp4LY41fLkxN	2	0.927	0.842	11.0	-3.874	0.0	0.124	0.0708	0.0	0.431	0.675	121.992	audio_features	2rS8RHDt8fvp4LY41fLkxN	https://api.spotify.com/v1/tracks/2rS8RHDt8fvp4LY41fLkxN	https://api.spotify.com/v1/audio-analysis/2rS8RHDt8fvp4LY41fLkxN	159475.0	4.0		Sean
3177	Gaby Flow	Que Paso	spotify:track:2rS8RHDt8fvp4LY41fLkxN	2	0.927	0.842	11.0	-3.874	0.0	0.124	0.0708	0.0	0.431	0.675	121.992	audio_features	2rS8RHDt8fvp4LY41fLkxN	https://api.spotify.com/v1/tracks/2rS8RHDt8fvp4LY41fLkxN	https://api.spotify.com/v1/audio-analysis/2rS8RHDt8fvp4LY41fLkxN	159475.0	4.0		Sean
3178	Gaeko	Wake Up (Prod. CODE KUNST)	spotify:track:3ijq6sRH7PgRabMb83VvQO	1	0.782	0.872	7.0	-3.401	0.0	0.223	0.215	0.0	0.139	0.561	138.067	audio_features	3ijq6sRH7PgRabMb83VvQO	https://api.spotify.com/v1/tracks/3ijq6sRH7PgRabMb83VvQO	https://api.spotify.com/v1/audio-analysis/3ijq6sRH7PgRabMb83VvQO	370533.0	4.0		Sean
3179	Gaho	Running	spotify:track:3t0Dw9zYFXK4ezJxbM3rbj	91	0.572	0.85	2.0	-3.112	1.0	0.0558	0.203	0.0	0.313	0.608	139.986	audio_features	3t0Dw9zYFXK4ezJxbM3rbj	https://api.spotify.com/v1/tracks/3t0Dw9zYFXK4ezJxbM3rbj	https://api.spotify.com/v1/audio-analysis/3t0Dw9zYFXK4ezJxbM3rbj	209947.0	4.0		Sean
3180	Gaho	Running	spotify:track:3t0Dw9zYFXK4ezJxbM3rbj	91	0.572	0.85	2.0	-3.112	1.0	0.0558	0.203	0.0	0.313	0.608	139.986	audio_features	3t0Dw9zYFXK4ezJxbM3rbj	https://api.spotify.com/v1/tracks/3t0Dw9zYFXK4ezJxbM3rbj	https://api.spotify.com/v1/audio-analysis/3t0Dw9zYFXK4ezJxbM3rbj	209947.0	4.0		Sean
3181	Gaho	Running	spotify:track:6IcVM9iHTsX4sm0Xj54MBF	11	0.569	0.861	2.0	-3.106	1.0	0.0567	0.222	0.0	0.312	0.637	139.997	audio_features	6IcVM9iHTsX4sm0Xj54MBF	https://api.spotify.com/v1/tracks/6IcVM9iHTsX4sm0Xj54MBF	https://api.spotify.com/v1/audio-analysis/6IcVM9iHTsX4sm0Xj54MBF	209947.0	4.0		Sean
3182	Gaho	Running	spotify:track:6IcVM9iHTsX4sm0Xj54MBF	11	0.569	0.861	2.0	-3.106	1.0	0.0567	0.222	0.0	0.312	0.637	139.997	audio_features	6IcVM9iHTsX4sm0Xj54MBF	https://api.spotify.com/v1/tracks/6IcVM9iHTsX4sm0Xj54MBF	https://api.spotify.com/v1/audio-analysis/6IcVM9iHTsX4sm0Xj54MBF	209947.0	4.0		Sean
3183	Gaho	Running - Instrumental	spotify:track:7rf7GNyF1DRywBTp0nmZQP	1	0.606	0.803	2.0	-6.516	1.0	0.034	0.000988	0.948	0.329	0.445	139.996	audio_features	7rf7GNyF1DRywBTp0nmZQP	https://api.spotify.com/v1/tracks/7rf7GNyF1DRywBTp0nmZQP	https://api.spotify.com/v1/audio-analysis/7rf7GNyF1DRywBTp0nmZQP	209933.0	4.0		Sean
